"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
1999-05-01,317683015,1270732060,4,2918845000,1889228000,1701483000,1481196000,1217362000,0,0,196918000,219915000,1952084000,127662000,127662000,0.4,0.39,0.035,12682000,-43607000,-120957000,-151882000,309362000,43607000,8,9.25,6.76,0.3938,0.1677,0.96,8.42,24.06,0.15,0.0864,0.1806,0.4171,0.0568,2.94,-0.02,1.2755
1999-01-30,321710526,1286842104,4,2747846000,1743105000,1527190000,1306846000,1220656000,0,0,198317000,220344000,2282440000,126892000,126835000,0.4,0.44,0.03,418831000,-54347000,-58931000,305553000,461244000,55430000,6.22,7.76,4.69,0.3646,0.1554,0.95,7.15,19.82,0.14,0.0911,0.1805,0.4442,0.0529,2.91,0.28,1.3338
1998-10-31,323170700,1292682800,4,2787117000,1819782000,1658363000,1437785000,1128754000,0,0,199742000,220578000,2026578000,124619000,123641000,0.39,0.38,0.03,281247000,-58077000,-125496000,97674000,155691000,58077000,5.44,7,3.88,0.3435,0.1469,0.87,6.11,18.52,0.13,0.0936,0.1954,0.405,0.0495,2.94,0.17,1.2657
1998-08-01,314622327,1258489308,4,2612488000,1673093000,1488615000,1267021000,1123873000,0,0,201235000,220642000,1864236000,84876000,83638000,0.26,0.25,0.03,-112975000,-54894000,-101505000,-269374000,58017000,54894000,6.33,7.11,5.55,0.3242,0.1413,0.89,7.03,23.66,0.12,0.0947,0.1963,0.4302,0.0475,2.92,-0.13,1.3205
1998-05-02,158581150,1268649200,8,2767616000,1847110000,1626340000,1402724000,1141276000,0,0,202785000,220946000,1775847000,87767000,86517000,0.54,0.52,0.06,55666000,-31003000,-101641000,-76978000,327391000,39341000,5.12,5.94,4.3,0.2901,0.1296,0.9,5.63,21.67,0.12,0.101,0.1936,0.4124,0.0439,2.86,0.01,1.3168
1998-01-31,159691679,1277533432,8,2609632000,1682631000,1445540000,1217657000,1164092000,0,0,204220000,221024000,2242849000,98611000,97612000,0.66,0.73,0.05,372981000,-47317000,-64897000,260767000,404369000,47317000,4.04,4.82,3.25,0.2533,0.1146,0.91,4.64,12.58,0.11,0.1098,0.1899,0.4461,0.0397,2.78,0.25,1.3819
1997-10-25,161389824,1291118592,8,2668758000,1730185000,1539704000,1282492000,1129054000,0,0,211568000,243177000,1887698000,105165000,101722000,0.6,0.6,0.05,227153000,-52787000,-168996000,5370000,143602000,64099000,3.7,4.11,3.28,0.3504,0.157,0.87,4.16,12.06,0.1,0.074,0.2154,0.4231,0.0586,2.59,0.13,1.3491
1997-07-26,163267591,1306140728,8,2573992000,1652660000,1405100000,1149297000,1168892000,0,0,213079000,243262000,1698372000,52578000,47977000,0.29,0.29,0.05,-123263000,-76008000,-59624000,-258895000,138232000,47203000,3.28,3.74,2.81,0.3531,0.1479,0.89,3.57,11.1,0.1,0.0704,0.2081,0.4541,0.0576,2.49,-0.13,1.438
1997-04-26,79740416,1275846656,16,2788531000,1889538000,1620536000,1367588000,1167995000,0,0,214560000,244263000,1560150000,48461000,45836000,0.54,0.54,0.1,-91404000,-33763000,-6889000,-77605000,397127000,33763000,2.7,3.01,2.39,0.368,0.1381,0.92,3.07,9.56,0.09,0.0655,0.2091,0.4189,0.0556,2.41,-0.1,1.3817
1997-01-25,79683329,1274933264,16,2561212000,1662342000,1434026000,1182296000,1127186000,0,0,216127000,244410000,1721575000,209473000,206827000,2.82,2.82,0.07,338372000,186672000,-353579000,238697000,474732000,36128000,2.71,3.02,2.41,0.3845,0.1315,0.88,3.71,24.5,0.08,0.0611,0.2168,0.4401,0.0522,2.42,0.24,1.406
1996-10-26,77724715,1243595440,16,2837596000,1796892000,1930935000,1364688000,906661000,0,0,231335000,540362000,1722429000,87510000,85202000,0.97,0.97,0.07,None,None,None,-9307000,236035000,33096000,2.27,2.71,1.83,0.1854,0.058,0.73,3.34,29.29,0.08,0.1373,0.596,0.3195,0.0228,2.37,None,1.3167
1996-07-27,74463709,1191419344,16,2864598000,1824411000,2048896000,1364547000,815702000,0,0,232879000,662871000,1641163000,36054000,31794000,0.4,0.4,0.07,142894000,-82351000,-6614000,53929000,245342000,33024000,1.97,2.29,1.65,0.1335,0.0424,0.68,2.94,67.06,0.07,0.2589,0.8126,0.2848,0.0166,2.31,0.09,1.337
1996-04-27,72849601,1165593616,16,2779360000,1736932000,1993819000,1297072000,785541000,0,0,234486000,679676000,1604243000,30086000,25559000,0.33,0.33,0.07,6483000,-16905000,-7391000,-17813000,191413000,16905000,1.54,1.92,1.16,0.0621,0.0209,0.67,2.33,107.13,0.07,0.7257,0.8652,0.2826,0.0082,2.23,-0.01,1.3391
1996-01-27,72517328,1160277248,16,2745582000,1686722000,1980948000,1277571000,764634000,0,0,236043000,690713000,1674330000,9161000,9161000,0.07,0.07,0.07,409560000,-403801000,176565000,182324000,209226000,25068000,1.04,1.24,0.84,0.036,0.0127,0.66,2.04,53.68,0.07,1.5646,0.9033,0.2785,0.0051,2.15,0.33,1.3203
1995-10-28,72430059,1158880944,16,1903279000,1305821000,1315179000,869833000,588100000,0,0,87993000,410656000,1012672000,33877000,32088000,0.44,0.44,0.14,9105000,-26241000,19135000,7150000,26902000,29241000,0.85,0.98,0.72,0.0396,0.016,0.51,1.73,46.9,0.06,1.733,0.6983,0.309,0.006,2.17,-0.02,1.5012
1995-07-29,72407871,1158525936,16,1810897000,1201865000,1245007000,795739000,565890000,0,0,88639000,433552000,848945000,-24842000,-24842000,-0.37,-0.37,0.14,None,None,None,-1407000,19752000,30721000,0.84,0.97,0.71,0.0375,0.0157,0.49,1.62,15.1,0.05,1.8174,0.7661,0.3125,0.0057,2.2,None,1.5104
1995-04-29,72401326,1158421216,16,1824761000,1227779000,1222031000,949036000,602730000,0,0,89309000,238497000,911602000,8065000,6276000,0.09,0.09,0.14,-129153000,-26797000,135540000,-20410000,21159000,26797000,0.79,0.88,0.7,0.106,None,0.52,1.52,12.15,0.04,0.6343,0.3957,0.3303,0.0164,2.28,-0.13,1.2937
1995-01-28,72400901,1158414416,16,1638218000,1046197000,1031266000,758265000,606952000,0,0,89877000,239478000,1112514000,11666000,9877000,0.15,0.15,0.14,121970000,-33344000,-73304000,15322000,41569000,33344000,0.92,1.02,0.82,0.125,None,0.52,1.77,None,0.04,0.5412,0.3946,0.3705,0.0196,2.35,0.08,1.3797
1994-10-29,72409202,1158547232,16,1785054000,1201070000,1179509000,924328000,605545000,0,0,90624000,227188000,1011879000,32788000,30999000,0.42,0.42,0.14,29719000,-37546000,13469000,5642000,26247000,37546000,1.21,1.45,0.98,None,None,0.52,2.37,None,0.03,None,0.3752,0.3392,None,None,-0.01,1.2994
1994-07-30,73466277,1175460432,16,1608189000,1045128000,1003256000,765692000,604933000,0,0,91224000,207579000,866689000,18796000,17007000,0.23,0.23,0.14,-46950000,-32584000,69852000,-9682000,20605000,32584000,1.34,1.55,1.13,None,None,0.51,2.63,None,0.02,None,0.3431,0.3762,None,None,-0.07,1.3649
1994-04-30,73456447,1175303152,16,1518153000,969129000,920238000,675815000,597915000,0,0,91883000,209836000,851736000,19369000,17580000,0.24,0.24,0.14,-190000,-24352000,-3273000,-27815000,30287000,24352000,1.64,1.84,1.43,None,None,0.51,3.28,None,0.01,None,0.3509,0.3938,None,None,-0.02,1.434
1994-01-29,73449736,1175195776,16,1427370000,881856000,836470000,591653000,590900000,0,0,92627000,210854000,None,None,None,None,None,0,None,None,None,None,58102000,0,1.87,2.14,1.59,None,None,0.5,None,None,0,None,0.3568,0.414,None,None,None,1.4905
