"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
1998-12-31,137047152,137047152,1,1992800000,476300000,732000000,159400000,1245000000,15800000,0,0,375500000,153000000,27100000,27100000,0.2,0.2,0.02,60800000,-10500000,-13800000,36500000,330100000,77000000,12.22,15.75,8.69,0.2089,0.1289,9.08,1.37,5.66,0.15,0.0522,0.3016,0.6247,0.3122,0.41,-0.12,2.9881
1998-09-30,137606923,137606923,1,1990300000,510900000,750500000,178200000,1225900000,13900000,0,0,382000000,179800000,59000000,59000000,0.42,0.42,0.025,115400000,-101200000,-71900000,-57700000,293600000,101700000,14.41,18.44,10.38,0.2594,0.159,8.91,1.65,6.49,0.13,0.0486,0.3116,0.6159,0.3401,0.47,0.1,2.867
1998-06-30,140898862,140898862,1,1989000000,526500000,745400000,182700000,1230800000,12800000,0,0,388800000,234000000,80600000,80600000,0.57,0.57,0.025,123600000,-70400000,-20400000,32800000,351300000,71100000,23.59,30.75,16.44,0.2803,0.1751,8.74,2.89,11.68,0.11,0.0476,0.3159,0.6188,0.3337,0.52,0.37,2.8818
1998-03-31,142279328,142279328,1,1907600000,505900000,734300000,175900000,1161000000,12300000,0,0,395200000,246400000,87200000,87200000,0.62,0.61,0.025,148900000,-80300000,-12300000,56300000,318500000,81000000,28.63,33.56,23.69,0.273,0.1731,8.16,3.78,17.2,0.08,0.04,0.3404,0.6086,0.3165,0.55,0.48,2.8761
1997-12-31,142254446,142254446,1,1772000000,447100000,684300000,130900000,1076700000,11000000,0,0,400800000,234757000,77593000,77593000,0.56,None,0.03,104637000,-141365000,177229000,140501000,262200000,141750000,37.69,47,28.38,0.2402,0.1556,7.57,5.36,28.23,0.06,0.0335,0.3722,0.6076,0.287,0.54,-0.26,3.4156
1997-09-30,142282699,142282699,1,1486922000,303844000,486515000,122700000,1000407000,0,0,0,209259000,223325000,67804000,67804000,0.48,None,0.025,86910000,-25046000,-11882000,49982000,121697000,26509000,33.03,39.75,26.31,0.2055,0.1355,7.03,5.01,31.61,0.03,0.0189,0.2092,0.6728,0.2569,0.53,0.42,2.4763
1997-06-30,70994806,141989612,2,1413800000,230623000,478577000,119458000,935223000,0,0,0,215553000,195418000,52226000,52226000,0.74,None,0,85075000,-81837000,-19067000,-15829000,71715000,82323000,24.47,28,20.94,0.1698,0.111,6.59,3.93,28.96,0,0,0.2305,0.6615,0.2292,0.48,0.02,1.9306
1997-03-31,70873236,141746472,2,1339780000,228710000,457372000,102321000,882408000,0,0,0,235590000,161600000,36277000,36277000,0.51,None,0,59978000,-31352000,-21780000,6846000,87544000,31718000,24.63,29,20.25,0.1405,0.0909,6.23,4.13,34.69,0,0,0.267,0.6586,0.2143,0.42,0.2,2.2352
1996-12-31,70863520,141727040,2,1315420000,211399000,469469000,103880000,845951000,0,0,0,258635000,152450000,31917000,31917000,0.46,None,0,50419000,-63770000,4528000,-8823000,80698000,69697000,20.41,25.06,15.75,0.1274,0.0824,5.97,3.55,33.19,0,0,0.3057,0.6431,0.2035,0.4,-0.14,2.035
1996-09-30,70840317,141680634,2,1250370000,199552000,435658000,104403000,814712000,0,0,96258000,253524000,134588000,27212000,27212000,0.38,None,0,64184000,-13903000,-37503000,12778000,89521000,36999000,15.63,18,13.25,0.1202,0.0779,5.75,2.81,27.91,0,0,0.3112,0.6516,0.2055,0.38,0.19,1.9114
1996-06-30,70774762,141549524,2,1241862000,200913000,454750000,103164000,787112000,0,0,96906000,272988000,97249000,21581000,21581000,0.34,None,0,46906000,-40627000,-4690000,1589000,76743000,30411000,14.59,16.5,12.69,0.117,0.0754,5.56,3.24,32.42,0,0,0.3468,0.6338,0.2115,0.36,0.12,1.9475
1996-03-31,60673402,121346804,2,824620000,161812000,277783000,77922000,546837000,0,0,20000000,150518000,84546000,14690000,14690000,0.24,None,0,37041000,-31750000,-7201000,-1910000,75154000,38878000,12.28,14.56,10,0.1056,0.0682,4.51,2.8,31.09,0,0,0.2753,0.6631,0.1847,0.37,-0.02,2.0766
1995-12-31,60656735,121313470,2,821451000,165753000,290202000,86808000,531249000,0,0,20000000,159201000,75555000,17073000,17073000,0.27,None,0,23319000,-28851000,-7857000,-13389000,77064000,40037000,9.75,11.5,8,0.0947,0.0603,4.38,2.3,30.47,0,0,0.2997,0.6467,0.1722,0.35,-0.14,1.9094
1995-09-30,60595143,121190286,2,807425000,167841000,293160000,85410000,514265000,0,0,20421000,163204000,71793000,16280000,16280000,0.27,None,0,18585000,-36625000,11238000,-6802000,90453000,34405000,8.44,9.75,7.13,0.0794,0.0502,4.24,2.06,34.45,0,0,0.3174,0.6369,0.1462,0.34,-0.13,1.9651
1995-06-30,60435218,120870436,2,781811000,164112000,285673000,104785000,496138000,0,0,20665000,141157000,66547000,7084000,7084000,0.12,None,0,21660000,-37044000,-7263000,-22647000,97613000,40017000,7.84,8.69,7,0.0613,None,4.1,1.94,29.04,0,0,0.2845,0.6346,0.1146,0.34,-0.15,1.5662
1995-03-31,60376836,120753672,2,778613000,186622000,289810000,105835000,488803000,0,0,20947000,148967000,65219000,7622000,7622000,0.13,None,0,21001000,-29309000,-19641000,-27949000,120260000,28771000,6.41,7.19,5.63,0.0721,None,4.05,1.59,21.02,0,0,0.3048,0.6278,0.1235,0.34,-0.06,1.7633
1994-12-31,60413780,120827560,2,775383000,212370000,287433000,88210000,487950000,0,0,21159000,162466000,66366000,8466000,8466000,0.12,None,0,28890000,-1868000,-7740000,19282000,148209000,15569000,6.56,7.75,5.38,None,None,4.04,1.66,None,0,0,0.333,0.6293,None,None,0.11,2.4076
1994-09-30,61192265,122384530,2,779169000,203226000,297162000,82811000,482007000,0,0,26656000,169528000,63167000,6773000,6768000,0.12,0.12,0,14929000,-31918000,36957000,19968000,128927000,28286000,8.47,9.63,7.31,None,None,3.94,2.85,None,0,None,0.3517,0.6186,None,None,-0.11,2.4541
1994-06-30,56142992,112285984,2,735903000,170877000,331260000,79125000,404643000,0,70977000,27883000,135905000,67075000,10535000,9470000,0.17,0.17,0,32382000,-27113000,14912000,20181000,108959000,36136000,8.03,9.31,6.75,None,None,2.97,2.78,None,0,None,0.4073,0.4534,None,None,-0.03,2.1596
1994-03-31,224066380,112033190,0.5,708721000,151176000,314130000,74663000,394591000,0,70977000,28217000,123417000,65365000,11397000,10332000,0.05,0.05,0,31632000,-71613000,699000,-39282000,88778000,73174000,7.38,8.5,6.25,None,None,2.89,None,None,0,None,0.3814,0.4566,None,None,-0.37,2.0248
